step,boid_id,x,y,x_vel,y_vel,pre_planned,separation,cohesion,alignment
302,20,479.5252,174.6723,-3.4748,0.3258,0,,30,4-14-19-22-26-30-35
302,21,760.2537,0.0000,0.2544,3.9115,0,18,18,0-3-18-34
302,22,527.8293,152.4167,-3.6063,0.9297,0,,4-30-35,4-14-19-20-25-26-30-35
302,23,831.3579,286.0806,2.9507,0.0579,0,,17,17-33
302,24,171.4442,526.6905,0.9909,-0.1346,0,,,7-12-16
302,25,533.9908,78.0436,-3.9271,0.6695,0,,4-35,4-14-19-22-30-31-35
302,26,429.5423,151.0891,-3.2884,0.5540,0,,6-14,1-6-11-14-19-20-22-30-31-35
302,27,356.9867,58.6206,1.9828,-0.7980,0,,11,1-6-8-11-29-31-32
302,28,385.8480,465.4944,-0.1919,-0.9814,0,,,
302,29,318.2136,104.9001,3.2257,-0.1878,0,,11,1-6-11-27
302,30,481.2605,138.0736,-3.5195,0.6909,0,,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
302,31,447.5321,78.5863,-3.7580,0.8599,0,,1-14-19,1-6-11-14-19-25-26-27-30-35
302,32,374.4401,8.1332,1.6775,-1.7973,0,,8,1-8-11-27
302,33,767.4536,286.5999,3.5121,0.3218,0,,15-17,2-15-17-23
302,34,711.5612,77.0628,-1.0794,2.0869,0,,,0-3-18-21
302,35,514.8935,112.7879,-3.9813,0.3867,0,,4-19-22-25-30,4-14-19-20-22-25-26-30-31
303,0,714.5015,26.4785,-0.0848,3.2050,0,,,3-18-21-34
303,1,412.1651,94.5814,-3.6903,1.0759,0,,6-14-31,6-11-14-19-26-27-29-30-31-32
303,2,777.1171,383.4911,2.2633,0.3373,0,,,10-17-33
303,3,774.6779,61.3234,-0.1276,3.6866,0,,18,0-18-21-34
303,4,547.7227,113.0883,-3.9276,0.7577,0,,22-25-35,19-20-22-25-30-35
303,5,286.8158,563.8375,-0.0885,-2.0729,0,,16,7-9-16
303,6,384.0186,132.1492,-2.3018,0.4558,0,,1-11-26,1-11-14-19-26-27-29-30-31
303,7,209.7992,595.7517,0.0081,-1.1329,0,,13-16,5-9-12-13-16-24
303,8,335.3968,0.5500,2.0602,-1.1358,0,,32,27-32
303,9,275.6936,616.1530,-0.2996,-1.6998,0,,,5-7-13-16
303,10,831.9666,424.0966,1.7446,0.5143,0,,,2
303,11,356.3023,100.1918,2.8890,-0.5501,0,,6-27-29,1-6-14-26-27-29-31-32
303,12,125.2629,572.4746,0.9998,-0.0210,0,,,7-13-24
303,13,176.7533,627.0268,0.8794,-0.8708,0,,7,7-9-12-16
303,14,443.0026,116.9952,-3.3601,0.6424,0,,1-19-26-30-31,1-6-11-19-20-22-25-26-30-31-35
303,15,732.3108,288.5661,3.6116,0.3193,0,,33,17-33
303,16,237.1480,562.7751,-0.0799,-1.6312,0,,5-7,5-7-9-13-24
303,17,805.9448,311.0404,2.9382,-0.1126,0,,23-33,2-15-23-33
303,18,771.0923,20.1179,0.1063,2.4583,0,21,3-21,0-3-21-34
303,19,476.8730,100.0102,-3.8483,0.8587,0,,14-30-31-35,1-4-6-14-20-22-25-26-30-31-35
303,20,476.0434,174.9815,-3.4818,0.3092,0,,30,4-14-19-22-26-30-35
303,21,760.2850,3.4957,0.0312,3.4957,0,18,18,0-3-18-34
303,22,524.2074,153.3007,-3.6219,0.8841,0,,4-30-35,4-14-19-20-25-26-30-35
303,23,834.3046,286.1681,2.9467,0.0875,0,,17,17-33
303,24,172.4280,526.5114,0.9838,-0.1792,0,,,7-12-16
303,25,530.0717,78.7490,-3.9191,0.7054,0,,4-35,4-14-19-22-30-31-35
303,26,426.2597,151.6183,-3.2826,0.5292,0,,6-14,1-6-11-14-19-20-22-30-31-35
303,27,358.8704,57.8928,1.8838,-0.7277,0,,11,1-6-8-11-29-31-32
303,28,385.6561,464.5129,-0.1919,-0.9814,0,,,
303,29,321.2990,104.7204,3.0854,-0.1797,0,,11,1-6-11-27
303,30,477.7444,138.7578,-3.5161,0.6842,0,,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
303,31,443.8430,79.4475,-3.6891,0.8613,0,,1-14-19,1-6-11-14-19-25-26-27-30-32-35
303,32,375.9912,6.4138,1.5511,-1.7194,0,,8,1-8-11-27-31
303,33,770.9387,286.9261,3.4851,0.3262,0,,15-17,2-15-17-23
303,34,710.5349,79.2059,-1.0263,2.1431,0,,,0-3-18-21
303,35,510.9086,113.1352,-3.9849,0.3473,0,,4-19-22-25-30,4-14-19-20-22-25-26-30-31
304,0,714.4082,29.6706,-0.0933,3.1921,0,,,3-18-21-34
304,1,408.6172,95.6220,-3.5479,1.0406,0,,6-11-14-31,6-11-14-19-26-27-29-30-31-32-35
304,2,779.4034,383.8237,2.2863,0.3325,0,,,10-17-33
304,3,774.5410,64.9276,-0.1369,3.6042,0,,18,0-18-21-34
304,4,543.7938,113.8389,-3.9289,0.7507,0,,22-25-35,19-20-22-25-30-35
304,5,286.6783,561.7928,-0.1374,-2.0447,0,,16,7-9-16
304,6,381.7700,132.5842,-2.2487,0.4350,0,,1-11-26,1-11-14-19-26-27-29-30-31
304,7,209.8237,594.6208,0.0246,-1.1308,0,,13-16,5-9-12-13-16-24
304,8,337.4785,650.0000,2.0817,-1.1346,0,,,9
304,9,275.4367,614.4701,-0.2569,-1.6829,0,,,5-7-8-13-16
304,10,833.7382,424.6018,1.7717,0.5053,0,,,2
304,11,358.9846,99.6731,2.6823,-0.5188,0,,1-6-27-29,1-6-14-26-27-29-31-32
304,12,126.2613,572.4174,0.9984,-0.0573,0,,,7-13-24
304,13,177.6287,626.1125,0.8754,-0.9143,0,,7,7-9-12-16-24
304,14,439.6665,117.6297,-3.3361,0.6345,0,,1-19-26-30-31,1-6-11-19-20-22-25-26-27-30-31-35
304,15,735.9391,288.8733,3.6283,0.3072,0,,33,17-33
304,16,237.0976,561.1806,-0.0504,-1.5945,0,,5-7,5-7-9-13-24
304,17,808.8873,310.9233,2.9425,-0.1171,0,,23-33,2-15-23-33
304,18,771.3797,22.9380,0.2875,2.8200,0,21,3-21,0-3-21-34
304,19,473.0272,100.8713,-3.8458,0.8611,0,,14-30-31-35,1-4-6-14-20-22-25-26-30-31-35
304,20,472.5551,175.2743,-3.4883,0.2928,0,,30,4-14-19-22-26-30-35
304,21,760.1023,6.6127,-0.1827,3.1170,0,18,18,0-3-18-34
304,22,520.5708,154.1408,-3.6366,0.8401,0,,4-30-35,4-14-19-20-25-26-30-35
304,23,837.2474,286.2833,2.9428,0.1153,0,,17,17-33
304,24,173.4034,526.2910,0.9754,-0.2204,0,,,7-12-13-16
304,25,526.1607,79.4877,-3.9110,0.7387,0,,4-35,4-14-19-22-30-31-35
304,26,422.9834,152.1232,-3.2763,0.5049,0,,6-14,1-6-11-14-19-20-22-30-31-35
304,27,360.6421,57.2405,1.7716,-0.6523,0,,11,1-6-11-14-29-31-32
304,28,385.4642,463.5315,-0.1919,-0.9814,0,,,
304,29,324.2492,104.5487,2.9502,-0.1717,0,,11,1-6-11-27
304,30,474.2327,139.4347,-3.5118,0.6769,0,,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
304,31,440.2367,80.3004,-3.6063,0.8529,0,,1-14-19,1-6-11-14-19-25-26-27-30-32-35
304,32,377.4310,4.7894,1.4398,-1.6244,0,,,1-11-27-31
304,33,774.3985,287.2563,3.4598,0.3302,0,,15-17,2-15-17-23
304,34,709.5620,81.3539,-0.9729,2.1480,0,,,0-3-18-21
304,35,506.9205,113.4433,-3.9881,0.3081,0,,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
305,0,714.3070,32.8492,-0.1012,3.1786,0,,,3-18-21-34
305,1,405.1754,96.6278,-3.4418,1.0058,0,,6-11-14-31,6-11-14-19-26-27-29-30-31-32-35
305,2,781.7116,384.1515,2.3082,0.3279,0,,,10-17-33
305,3,774.3958,68.4525,-0.1452,3.5249,0,,18,0-18-21-34
305,4,539.8635,114.5823,-3.9303,0.7434,0,,22-25-35,19-20-22-25-30-35
305,5,286.4960,559.7763,-0.1824,-2.0165,0,,16,7-9-16
305,6,379.5714,132.9996,-2.1986,0.4154,0,,1-11-26,1-11-14-19-20-26-27-29-30-31
305,7,209.8644,593.4916,0.0407,-1.1293,0,,13-16,5-9-12-13-16-24
305,8,339.4432,648.8380,1.9647,-1.1620,0,,,9
305,9,275.2191,612.8032,-0.2176,-1.6669,0,,,5-7-8-13-16
305,10,835.5367,425.0982,1.7985,0.4964,0,,,2
305,11,361.4801,99.1846,2.4956,-0.4885,0,29,1-6-27-29,1-6-14-26-27-29-31-32
305,12,127.2569,572.3238,0.9956,-0.0936,0,,,7-13-24
305,13,178.5084,625.1659,0.8797,-0.9466,0,,7,7-9-12-16-24
305,14,436.3728,118.2512,-3.2937,0.6215,0,,1-19-26-30-31,1-6-11-19-20-22-25-26-27-30-31-35
305,15,739.5825,289.1689,3.6434,0.2956,0,,33,17-33
305,16,237.0752,559.6207,-0.0224,-1.5599,0,,5-7,5-7-9-13-24
305,17,811.8342,310.8025,2.9469,-0.1208,0,,23-33,2-15-23-33
305,18,771.8457,26.0906,0.4659,3.1527,0,21,3-21,0-3-21-34
305,19,469.1915,101.7326,-3.8357,0.8613,0,,14-30-31-35,1-4-6-14-20-22-25-26-30-31-35
305,20,469.0608,175.5510,-3.4943,0.2767,0,,30,4-6-14-19-22-26-30-31-35
305,21,759.7073,9.3723,-0.3950,2.7596,0,18,18,0-3-18-34
305,22,516.9203,154.9384,-3.6505,0.7976,0,,4-30-35,4-14-19-20-25-26-30-35
305,23,840.1865,286.4245,2.9390,0.1412,0,,17,17-33
305,24,174.3690,526.0308,0.9656,-0.2601,0,,,7-12-13-16
305,25,522.2583,80.2570,-3.9025,0.7693,0,,4-35,4-14-19-22-30-31-35
305,26,419.7141,152.6043,-3.2693,0.4811,0,,6-14,1-6-11-14-19-20-22-30-31-35
305,27,362.2855,56.6651,1.6435,-0.5755,0,,11,1-6-11-14-29-31-32
305,28,385.2722,462.5501,-0.1919,-0.9814,0,,,
305,29,327.0684,104.3849,2.8192,-0.1638,0,11,11,1-6-11-27
305,30,470.7262,140.1039,-3.5065,0.6692,0,,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
305,31,436.7020,81.1459,-3.5348,0.8455,0,,1-14-19,1-6-11-14-19-20-25-26-27-30-32-35
305,32,378.7633,3.2561,1.3323,-1.5333,0,,,1-11-27-31
305,33,778.3880,287.5459,3.9895,0.2896,0,,15-17,2-15-17-23
305,34,708.6400,83.5062,-0.9220,2.1523,0,,,0-3-18-21
305,35,502.9295,113.7119,-3.9910,0.2686,0,,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
306,0,714.1984,36.0137,-0.1086,3.1645,0,,,3-18-21-34
306,1,401.8344,97.6005,-3.3410,0.9726,0,,6-11-14-31,6-11-14-19-26-27-29-30-31-32-35
306,2,784.0500,384.4741,2.3384,0.3226,0,,,10-17-33
306,3,774.2435,71.9013,-0.1524,3.4488,0,,18,0-18-21-34
306,4,535.9317,115.3180,-3.9318,0.7357,0,,22-25-35,19-20-22-25-30-35
306,5,286.2724,557.7879,-0.2235,-1.9884,0,,16,7-9-16
306,6,377.4101,133.3961,-2.1612,0.3964,0,,1-11-26,1-11-14-19-20-26-27-29-30-31
306,7,209.9209,592.3635,0.0565,-1.1281,0,,13-16,5-9-12-13-16-24
306,8,341.2989,647.6507,1.8556,-1.1873,0,,,9
306,9,275.0379,611.1515,-0.1813,-1.6517,0,,,5-7-8-13-16
306,10,837.3622,425.5859,1.8255,0.4877,0,,,2
306,11,364.4488,98.6271,2.9687,-0.5575,0,,1-6-27-29,1-6-14-26-27-29-31-32
306,12,128.2484,572.1941,0.9916,-0.1297,0,,,7-13-24
306,13,179.3921,624.1881,0.8837,-0.9777,0,,7,7-9-12-16-24
306,14,433.1161,118.8610,-3.2567,0.6098,0,,1-19-26-30-31,1-6-11-19-20-22-25-26-27-30-31-35
306,15,743.2541,289.4524,3.6715,0.2835,0,,33,17-23-33
306,16,237.0793,558.0933,0.0042,-1.5273,0,,5-7,5-7-9-13-24
306,17,814.7930,310.6781,2.9588,-0.1244,0,,23-33,2-15-23-33
306,18,772.4945,29.5612,0.6489,3.4706,0,21,3-21,0-3-21-34
306,19,465.3668,102.5930,-3.8247,0.8604,0,,14-30-31-35,1-4-6-14-20-22-25-26-30-31-35
306,20,465.5618,175.8131,-3.4990,0.2621,0,,30,4-6-14-19-22-26-30-31-35
306,21,759.0946,11.7825,-0.6127,2.4102,0,18,18,0-3-18-34
306,22,513.2570,155.6949,-3.6634,0.7565,0,,4-30-35,4-14-19-20-25-26-30-35
306,23,843.1314,286.5892,2.9450,0.1647,0,,17,15-17-33
306,24,175.3235,525.7326,0.9545,-0.2982,0,,,7-12-13-16
306,25,518.3646,81.0543,-3.8937,0.7973,0,,4-35,4-14-19-22-30-31-35
306,26,416.4554,153.0617,-3.2587,0.4573,0,,6-14,1-6-11-14-19-20-22-29-30-31-35
306,27,363.8119,56.1623,1.5264,-0.5028,0,,11,1-6-11-14-29-31-32
306,28,385.0803,461.5687,-0.1919,-0.9814,0,,,
306,29,329.7696,104.2277,2.7012,-0.1572,0,,11,1-6-11-26-27
306,30,467.2258,140.7649,-3.5004,0.6610,0,,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
306,31,433.2371,81.9843,-3.4649,0.8384,0,,1-14-19,1-6-11-14-19-20-25-26-27-30-32-35
306,32,380.0001,1.8089,1.2368,-1.4473,0,,,1-11-27-31
306,33,782.3276,287.8410,3.9396,0.2951,0,,15-17,2-15-17-23
306,34,707.7666,85.6619,-0.8734,2.1557,0,,,0-3-18-21
306,35,498.9360,113.9401,-3.9935,0.2282,0,,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
307,0,714.0829,39.1636,-0.1155,3.1499,0,,34,3-18-21-34
307,1,398.5924,98.5408,-3.2420,0.9404,0,11-31,6-11-14-31,6-11-14-19-26-27-29-30-31-32-35
307,2,786.4168,384.7915,2.3668,0.3174,0,,,10-17-33
307,3,774.0851,75.2772,-0.1583,3.3759,0,,18,0-18-21-34
307,4,531.9985,116.0458,-3.9332,0.7278,0,,22-25-35,19-20-22-25-30-35
307,5,286.0113,555.8274,-0.2611,-1.9605,0,,16,7-9-16
307,6,375.2877,133.7739,-2.1225,0.3778,0,,1-11-26,1-11-14-19-20-26-27-29-30-31
307,7,209.9929,591.2360,0.0720,-1.1274,0,,13-16,5-9-12-13-16-24
307,8,343.0526,646.4401,1.7538,-1.2105,0,,,9
307,9,274.8902,609.5143,-0.1477,-1.6371,0,,,5-7-8-13-16
307,10,839.2148,426.0651,1.8526,0.4792,0,,,2
307,11,366.5609,98.1057,2.1121,-0.5214,0,1-29,1-6-27-29,1-6-14-19-26-27-29-31-32
307,12,129.2347,572.0288,0.9862,-0.1653,0,,,7-13-24
307,13,180.2793,623.1804,0.8872,-1.0077,0,,7,7-9-12-16-24
307,14,429.8914,119.4597,-3.2246,0.5987,0,,1-19-26-30-31,1-6-11-19-20-22-25-26-27-29-30-31-35
307,15,746.9432,289.7257,3.6891,0.2734,0,,33,17-23-33
307,16,237.1087,556.5967,0.0294,-1.4966,0,,5-7,5-7-9-13-24
307,17,817.7637,310.5508,2.9707,-0.1274,0,,23-33,2-15-23-33
307,18,773.3380,33.3480,0.8434,3.7868,0,21,3-21,0-3-21-34
307,19,461.5770,103.4467,-3.7898,0.8537,0,,14-30-31-35,1-4-6-11-14-20-22-25-26-30-31-35
307,20,462.0674,176.0594,-3.4944,0.2463,0,30,30,4-6-14-19-22-26-30-31-35
307,21,758.2517,13.8388,-0.8429,2.0563,0,18,18,0-3-18-34
307,22,509.5818,156.4117,-3.6752,0.7167,0,,4-30-35,4-14-19-20-25-26-30-35
307,23,846.5637,286.3205,3.4323,-0.2687,0,,17,15-17-33
307,24,176.2659,525.3980,0.9423,-0.3346,0,,,7-12-13-16
307,25,514.4802,81.8770,-3.8845,0.8227,0,,4-35,4-14-19-22-30-31-35
307,26,413.2297,153.4928,-3.2257,0.4311,0,,6-14,1-6-11-14-19-20-22-29-30-31-35
307,27,365.2217,55.7290,1.4098,-0.4333,0,,11,1-6-11-14-29-31-32
307,28,384.8884,460.5873,-0.1919,-0.9814,0,,,
307,29,332.3200,104.0805,2.5504,-0.1472,0,11,11,1-6-11-14-26-27-31
307,30,463.7323,141.4171,-3.4935,0.6522,0,20,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
307,31,429.8353,82.8162,-3.4018,0.8319,0,1,1-14-19,1-6-11-14-19-20-25-26-27-29-30-32-35
307,32,381.1361,0.4442,1.1360,-1.3647,0,,,1-11-27-31
307,33,786.2259,288.1354,3.8983,0.2945,0,,15-17,2-15-17-23
307,34,706.9395,87.8202,-0.8271,2.1584,0,,0,0-3-18-21
307,35,494.9404,114.1268,-3.9956,0.1867,0,,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
308,0,713.9541,42.3444,-0.1288,3.1808,0,,34,3-18-21-34
308,1,395.4562,99.7574,-3.1362,1.2166,0,11-31,6-11-14-31,6-11-14-19-20-26-27-29-30-31-35
308,2,788.8107,385.1038,2.3939,0.3123,0,,,10-17-33
308,3,773.9221,78.5843,-0.1630,3.3071,0,,18,0-18-21-34
308,4,528.0637,116.7653,-3.9348,0.7195,0,,22-25-35,19-20-22-25-30-35
308,5,285.7161,553.8947,-0.2953,-1.9328,0,,16,7-9-16
308,6,373.1985,134.1357,-2.0892,0.3618,0,,1-11-26-29,1-11-14-19-20-26-27-29-30-31
308,7,210.0800,590.1089,0.0872,-1.1271,0,,13-16,5-9-12-13-16-24
308,8,344.7113,645.2083,1.6587,-1.2318,0,,32,9-32
308,9,274.7736,607.8911,-0.1166,-1.6232,0,,,5-7-8-13-16
308,10,841.0944,426.5359,1.8796,0.4708,0,,,2
308,11,368.5924,97.4788,2.0315,-0.6269,0,1-29,1-6-27-29,1-6-14-19-26-27-29-31
308,12,130.2144,571.8284,0.9797,-0.2004,0,,,7-13-24
308,13,181.1697,622.1438,0.8904,-1.0366,0,,7,7-9-12-16-24
308,14,426.7160,120.0461,-3.1754,0.5864,0,19,1-19-26-30-31,1-6-11-19-20-22-25-26-27-29-30-31-35
308,15,750.6569,289.9822,3.7137,0.2565,0,,33,17-23-33
308,16,237.1620,555.1291,0.0532,-1.4677,0,,5-7,5-7-9-13-24
308,17,820.7526,310.4150,2.9888,-0.1357,0,,23-33,2-15-23-33
308,18,774.3329,37.2223,0.9949,3.8743,0,21,3-21,0-3-21-34
308,19,457.8215,104.2939,-3.7555,0.8472,0,14-35,14-30-31-35,1-4-6-11-14-20-22-25-26-30-31-35
308,20,458.5469,176.9483,-3.5206,0.8889,0,30,30,1-4-6-14-19-22-26-30-31-35
308,21,757.1591,15.5267,-1.0926,1.6879,0,18,18,0-3-18-34
308,22,505.8959,157.0940,-3.6859,0.6823,0,,4-30-35,4-14-19-20-25-26-30-35
308,23,849.9765,286.0950,3.4128,-0.2255,0,,17,15-17-33
308,24,177.1952,525.0287,0.9293,-0.3693,0,,,7-12-13-16
308,25,510.6054,82.7226,-3.8748,0.8456,0,,4-35,4-14-19-22-30-31-35
308,26,410.0360,153.9021,-3.1937,0.4094,0,,6-14,1-6-11-14-19-20-22-29-30-31-35
308,27,366.5208,55.3632,1.2990,-0.3658,0,,11,1-6-11-14-29-31
308,28,384.6965,459.6059,-0.1919,-0.9814,0,,,
308,29,334.6941,103.9516,2.3740,-0.1289,0,11,6-11,1-6-11-14-26-27-31
308,30,460.2467,142.0645,-3.4856,0.6474,0,20,14-19-20-22-35,1-4-6-14-19-20-22-25-26-31-35
308,31,426.5106,83.6439,-3.3247,0.8277,0,1,1-14-19,1-6-11-14-19-20-25-26-27-29-30-35
308,32,382.2153,650.0000,1.0793,-1.2992,0,,8,8
308,33,790.0852,288.4292,3.8593,0.2938,0,,15-17,2-15-17-23
308,34,706.1555,89.9781,-0.7840,2.1579,0,,0,0-3-18-21
308,35,490.9431,114.2737,-3.9973,0.1469,0,19,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
309,0,713.8112,45.5493,-0.1429,3.2049,0,,34,3-18-21-34
309,1,392.3056,101.2875,-3.1506,1.5301,0,11-31,6-11-14-31,6-11-14-19-20-26-27-29-30-31-35
309,2,791.2303,385.4110,2.4196,0.3072,0,,,10-17-33
309,3,773.7548,81.8233,-0.1673,3.2390,0,,18,0-18-21-34
309,4,524.1284,117.4815,-3.9354,0.7162,0,,22-25-35,19-20-22-25-30-35
309,5,285.3898,551.9894,-0.3262,-1.9052,0,,16,7-9-16
309,6,371.1274,134.4835,-2.0712,0.3478,0,,1-11-26-29,1-11-14-19-20-26-27-29-30-31
309,7,210.1821,588.9817,0.1020,-1.1272,0,,13-16,5-9-12-13-16-24
309,8,346.3468,643.9695,1.6355,-1.2388,0,,32,9-32
309,9,274.6864,606.2812,-0.0872,-1.6098,0,,,5-7-8-13-16
309,10,843.0010,426.9986,1.9066,0.4627,0,,,2
309,11,370.6198,96.7144,2.0274,-0.7643,0,1-29,1-6-27-29,1-6-14-19-26-27-29-30-31
309,12,131.1864,571.5935,0.9720,-0.2349,0,,,7-13-24
309,13,182.0628,621.0795,0.8931,-1.0643,0,,7,7-9-12-16-24
309,14,422.9956,120.9233,-3.7205,0.8772,0,19,1-19-26-30-31,1-6-11-19-20-22-25-26-27-29-30-31-35
309,15,754.3934,290.2233,3.7365,0.2411,0,,33,17-23-33
309,16,237.2378,553.6886,0.0758,-1.4405,0,,5-7,5-7-9-13-24
309,17,823.7591,310.2718,3.0066,-0.1432,0,,23-33,2-15-23-33
309,18,775.4540,41.0620,1.1211,3.8397,0,21,3-21,0-3-21-34
309,19,453.8660,104.8894,-3.9554,0.5955,0,14-35,14-30-31-35,1-4-6-11-14-20-22-25-26-27-30-31-35
309,20,454.9974,178.4515,-3.5495,1.5032,0,,30,1-4-6-14-19-22-26-30-31-35
309,21,755.7912,16.8248,-1.3679,1.2981,0,18,18,0-3-18-34
309,22,502.1952,157.7472,-3.7007,0.6532,0,,4-30-35,4-14-19-20-25-26-30-35
309,23,853.3704,285.9103,3.3940,-0.1847,0,,17,15-17-33
309,24,178.1106,524.6263,0.9155,-0.4023,0,,,7-12-13-16
309,25,506.7348,83.5894,-3.8705,0.8667,0,,4-35,4-14-19-22-30-31-35
309,26,406.8690,154.2945,-3.1670,0.3924,0,,6-14,1-6-11-14-19-20-22-29-30-31-35
309,27,367.6932,55.0773,1.1724,-0.2858,0,,11,1-6-11-14-19-29-31
309,28,384.5046,458.6245,-0.1919,-0.9814,0,,,
309,29,336.8964,103.8612,2.2023,-0.0905,0,11,6-11,1-6-11-14-26-27-31
309,30,456.7651,142.7116,-3.4816,0.6470,0,,14-19-20-22-35,1-4-6-11-14-19-20-22-25-26-31-35
309,31,422.7226,84.0747,-3.7880,0.4308,0,1,1-14-19,1-6-11-14-19-20-25-26-27-29-30-35
309,32,383.2883,648.6981,1.0730,-1.3019,0,,8,8
309,33,793.9075,288.7223,3.8223,0.2931,0,,15-17,2-15-17-23
309,34,705.4110,92.1306,-0.7445,2.1525,0,,0,0-3-18-21
309,35,486.9842,114.8455,-3.9589,0.5717,0,19,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
310,0,713.6530,48.7698,-0.1582,3.2205,0,,34,3-18-21-34
310,1,389.0497,103.1817,-3.2559,1.8941,0,11,6-11-14-31,6-11-14-19-20-26-27-29-30-31-35
310,2,793.6746,385.7130,2.4442,0.3020,0,,,10-17-33
310,3,773.5831,84.9931,-0.1717,3.1697,0,,18,0-18-21-34
310,4,520.1935,118.2005,-3.9348,0.7190,0,,22-25-35,19-20-22-25-30-35
310,5,285.0357,550.1114,-0.3542,-1.8780,0,,16,7-9-16
310,6,369.0667,134.8209,-2.0607,0.3374,0,,1-11-26-29,1-11-14-19-20-26-27-29-30-31
310,7,210.2986,587.8541,0.1165,-1.1276,0,,13-16,5-9-12-13-16-24
310,8,347.9602,642.7244,1.6134,-1.2451,0,,32,9-32
310,9,274.6270,604.6843,-0.0594,-1.5969,0,,,5-7-8-13-16
310,10,844.9345,427.4532,1.9335,0.4546,0,,,2
310,11,372.7204,95.7587,2.1005,-0.9557,0,1-29,1-6-27-29-31,1-6-14-19-26-27-29-30-31
310,12,132.1497,571.3250,0.9633,-0.2685,0,,,7-13-24
310,13,182.9582,619.9884,0.8954,-1.0910,0,,7,7-9-12-16-24
310,14,419.1378,121.9805,-3.8578,1.0572,0,19,1-19-26-30-31,1-6-11-19-20-22-25-26-27-29-30-31-35
310,15,758.1509,290.4503,3.7576,0.2270,0,,33,17-23-33
310,16,237.3348,552.2738,0.0970,-1.4149,0,,5-7,5-7-9-13-24
310,17,826.7830,310.1219,3.0238,-0.1499,0,,23-33,2-15-23-33
310,18,776.7063,44.8609,1.2523,3.7989,0,,3-21,0-3-21-34
310,19,449.8829,105.2562,-3.9832,0.3668,0,14-35,14-30-31-35,1-4-6-11-14-20-22-25-26-27-30-31-35
310,20,451.4496,179.8744,-3.5477,1.4229,0,,30,1-4-6-14-19-22-26-30-35
310,21,754.1164,17.7062,-1.6748,0.8814,0,,18,0-3-18-34
310,22,498.4798,158.3746,-3.7154,0.6275,0,,4-30-35,4-14-19-20-25-26-30-35
310,23,856.7462,285.7640,3.3757,-0.1463,0,,17,15-17-33
310,24,179.0117,524.1927,0.9011,-0.4336,0,,,7-12-13-16
310,25,502.8640,84.4756,-3.8709,0.8863,0,,4-35,4-14-19-22-30-31-35
310,26,403.4908,155.2853,-3.3782,0.9908,0,,6-14,1-6-11-14-19-20-22-29-30-31-35
310,27,368.7215,54.8661,1.0283,-0.2112,0,,11,1-6-11-14-19-29-31
310,28,384.3127,457.6431,-0.1919,-0.9814,0,,,
310,29,338.9265,103.8114,2.0301,-0.0498,0,11,6-11,1-6-11-14-26-27-31
310,30,453.3066,143.3547,-3.4585,0.6432,0,,14-19-20-22-35,1-4-6-11-14-19-20-22-25-26-31-35
310,31,418.7229,84.1284,-3.9996,0.0537,0,,1-11-14-19,1-6-11-14-19-25-26-27-29-30-35
310,32,384.3548,647.3934,1.0664,-1.3047,0,,8,8
310,33,797.6949,289.0146,3.7874,0.2923,0,,15-17,2-15-17-23
310,34,704.7022,94.2727,-0.7088,2.1421,0,,0,0-3-18-21
310,35,483.0831,115.7298,-3.9010,0.8844,0,19,4-19-22-25-30,1-4-14-19-20-22-25-26-30-31
311,0,713.4779,51.9974,-0.1751,3.2276,0,,34,3-18-21-34
311,1,386.1677,105.1485,-2.8820,1.9668,0,11-14,6-11-14-29-31,6-11-14-19-20-26-27-29-30-31-35
311,2,796.1424,386.0099,2.4678,0.2969,0,,,10-17-33
311,3,773.4066,88.0918,-0.1765,3.0987,0,,18,0-18-21-34
311,4,516.2592,118.9223,-3.9343,0.7218,0,,22-25-35,19-20-22-25-30-35
311,5,284.6565,548.2604,-0.3792,-1.8510,0,,16,7-9-16
311,6,366.6903,135.7128,-2.3764,0.8919,0,,1-11-26-29,1-11-14-19-20-26-27-29-30-31
311,7,210.4293,586.7258,0.1307,-1.1283,0,,13-16,5-9-12-13-16-24
311,8,349.5527,641.4734,1.5925,-1.2510,0,,32,9-32
311,9,274.5939,603.0999,-0.0331,-1.5844,0,,,5-7-8-13-16
311,10,846.8948,427.9000,1.9602,0.4467,0,,,2
311,11,374.9894,94.5520,2.2691,-1.2067,0,1,1-6-14-27-29-31,1-6-14-19-26-27-29-30-31
311,12,133.1032,571.0237,0.9535,-0.3013,0,,,7-13-24
311,13,183.8555,618.8717,0.8972,-1.1167,0,,7,7-9-12-16-24
311,14,415.3156,123.1599,-3.8222,1.1795,0,1,1-11-19-26-30-31,1-6-11-19-20-22-25-26-27-29-30-31-35
